id;Код подразделения;type;Задания кластер;Задания центр;Образование;Специальность;Табельный номер руководителя;Обучений количество;Звонки кластер;Звонки центр;Опоздания кластер;Опоздания центр;Будни Нет опоздания Время опозданий;Рабочее время кластер;Рабочее время центр;Компьютер кластер;Компьютер центр;Активность кластер;Активность центр;Виды документов
ОРГ1-02106;ОРГ1;2;1;0.678324849092142;Высшее образование;Менеджмент организации;не указано;1;5;8.65144825843335;4;1.97865975254997;1.54045;null;null;4;0.771317345313735;4;2.315952487263;Распоряжение, Служебная записка
ОРГ1-01706;ОРГ1;2;3;0.498142338426395;Высшее образование;Математические методы в экономике;не указано;1;1;0.695799188966316;7;0.81628868535829;1.68436277777778;6;0.366174922938973;2;0.811947514142599;1;1.2539143238105;Служебная записка, Файл
ОРГ1-02798;ОРГ1;2;2;0.903130251246794;Высшее образование - бакалавриат;Юриспруденция;не указано;1;8;2.4520061417641;7;0.466795952615707;0.997759444444444;1;0.446625028421981;1;0.790599121493093;8;0.519841956705993;Служебная записка, Файл
ОРГ2-00274;ОРГ2;1;10;1.07029758908485;Среднее профессиональное образование;Подготовка специалистов на право работы с отходами I-IV классов опасности;ОРГ2-09100;1;null;null;3;1.50583390467504;0.152096388888889;null;null;3;0.906681990651944;1;1.17658891565804;Приказ, Служебная записка
ОРГ2-02733;ОРГ2;0;7;0.457321492515122;Среднее профессиональное образование;Организация электронного документооборота на предприятии;ОРГ2-09100;1;null;null;4;2.93615440186198;0.290345277777778;null;null;7;2.59292854061317;4;2.14025122667247;Служебная записка
ОРГ1-01110;ОРГ1;0;3;2.04693989689951;Высшее образование, Повышение квалификации;Ценообразование и сметное дело в строительстве, Сметное дело;ОРГ1-00092;3;1;0.227845251251295;7;1.33946514729;2.4964775;8;0.375144738733185;6;0.726433420431626;7;1.84929448675239;Служебная записка, Файл
ОРГ1-01623;ОРГ1;0;1;1.07666202073727;Высшее образование;Промышленное и гражданское строительство;ОРГ1-00483;1;1;0.454835791850084;7;1.58907945444335;2.88567944444444;2;2.09577896292735;1;0.317547203041022;8;0.649193963452425;Служебная записка, Файл
ОРГ1-01380;ОРГ1;0;1;0.850082744471434;Высшее образование;Разработка и эксплуатация нефтяных и газовых месторождений;ОРГ1-00866;1;1;1.11272660757443;7;0.925754570020374;1.75361638888889;1;0.207730975529696;1;0.7075575779373;3;1.27095135556077;Служебная записка, Файл
ОРГ1-01382;ОРГ1;2;7;1.09520006742578;Неполное высшее образование, Среднее профессиональное образование;Менеджмент, Производство авиационных двигателей;не указано;2;1;0.955586887591399;7;0.659763541155909;1.29142388888889;1;0.283736656282943;1;0.365154980559805;3;1.14218365824963;Служебная записка, Файл
ОРГ2-06062;ОРГ2;0;null;null;Высшее образование - специалитет, магистратура;Строительство;не указано;1;null;null;2;2.34880266390664;0.005125;null;null;3;1.38937257518134;2;0.788929409743486;null
ОРГ2-06774;ОРГ2;2;null;null;Высшее образование;Национальная экономика;ОРГ2-05294;1;null;null;7;0.821810151771757;1.38225583333333;null;null;null;null;null;null;null
ОРГ1-02605;ОРГ1;0;7;0.457279148191733;Высшее образование;Землеустройство;ОРГ1-02013;1;1;0.250255758300065;7;0.554526421081895;0.138611111111111;1;0.0938385897899697;3;0.913447291922397;3;1.35409279752854;Распоряжение, Служебная записка
ОРГ1-01955;ОРГ1;3;2;1.38313014040056;Высшее образование;Юриспруденция;не указано;1;8;1.24267875858769;1;1.30865146661883;2.59826583333333;1;0.451740869856922;1;0.917087525252208;3;0.987546593115283;Служебная записка, Файл
ОРГ1-02133;ОРГ1;2;1;0.399855163197578;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура, Повышение квалификации;Юриспруденция, Управление государственными и муниципальными закупками;не указано;3;1;0.656784614915515;3;1.50397628791573;0.429701944444444;8;0.179368541703824;3;1.00450121567322;3;1.47595597629067;Служебная записка, Файл
ОРГ1-01504;ОРГ1;2;1;1.26601768573209;null;null;null;null;8;1.58712249457588;7;1.49467353182792;0.390188055555556;null;null;2;0.884896643176391;1;0.650331941198064;Протокол, Распоряжение
ОРГ2-04903;ОРГ2;2;7;1.44198224844168;Высшее образование;Авиационная и ракетно-космическая техника;не указано;1;null;null;7;1.86295141925257;1.22039083333333;null;null;3;1.23107232553416;1;1.6780862185056;Служебная записка, Файл
ОРГ2-04850;ОРГ2;2;null;null;Высшее образование;Информационно-измерительная техника и технология;ОРГ2-00166;1;null;null;7;0.398361711333948;0.727740555555555;null;null;null;null;null;null;null
ОРГ1-00167;ОРГ1;2;1;0.525802792429006;Высшее образование, Повышение квалификации;Химическая технология органических веществ, Проектирование и расчеты на прочность теплообменных аппаратов;ОРГ1-00057;2;1;0.192603995291038;7;0.7315039620711;0.0453686111111111;2;2.37053883275101;1;0.605089962360426;3;1.06310566556179;Служебная записка, Файл
ОРГ2-01364;ОРГ2;1;null;null;Среднее профессиональное образование;Технология машиностроения;ОРГ2-09100;1;null;null;2;2.0467699348262;0.269165;null;null;3;1.47871125303463;2;1.47875016752594;null
ОРГ2-06943;ОРГ2;1;null;null;Высшее образование - бакалавриат;Строительство;ОРГ2-09100;1;null;null;7;1.34061402375856;2.06439388888889;null;null;null;null;null;null;null
ОРГ1-01197;ОРГ1;0;1;1.75274074143123;Высшее образование;Финансы и кредит, Юриспруденция;не указано;2;8;1.29376888638026;7;0.843910323504521;0;8;0.522682022575295;1;0.748361009065903;3;0.689791738907083;Служебная записка, Файл
ОРГ1-01359;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0.764156715240255;3;1.76034873966587;null
ОРГ1-01809;ОРГ1;1;10;0.576816845447005;Высшее образование - бакалавриат;Строительство;не указано;1;1;0.586175354262009;1;1.43088257183104;3.99664777777778;1;0.441044910049286;5;0.870122871041065;3;0.939823929004166;Распоряжение, Служебная записка
ОРГ1-01387;ОРГ1;0;2;1.99446826859428;Высшее образование, Начальное профессиональное образование;Юриспруденция, Экономика, бухгалтерский учет и контроль (по отраслям);ОРГ1-00677;3;1;0.385741787744484;1;1.26232268673505;5.16575861111111;null;null;1;0.718301721078681;8;0.471985629629355;Служебная записка, Файл
ОРГ1-01614;ОРГ1;2;4;1.28476728210494;Высшее образование;Машины и технология обработки металлов давлением;не указано;1;1;0.237311155061923;2;1.64911819973768;1.01282527777778;null;null;1;1.16111428168425;8;1.05309630038773;Исходящий, Приказ
ОРГ1-02764;ОРГ1;0;10;1.65835760254864;Высшее образование;Пожарная безопасность;ОРГ1-02181;1;1;0.227365007865046;7;0.9798914241243;1.08641166666667;null;null;1;0.430599004321943;8;0.683374441661644;Распоряжение, Служебная записка
ОРГ2-05155;ОРГ2;0;null;null;Высшее образование;Строительство;не указано;1;null;null;7;1.51919293431393;0.328064722222222;null;null;2;0.931767719429375;7;2.32541220797663;null
ОРГ2-04424;ОРГ2;2;10;1.58105200024486;Среднее профессиональное образование;Информационные системы (по отраслям);ОРГ2-09100;1;null;null;4;0.91446698307319;0;null;null;4;1.01435633204877;1;1.47342935987981;Служебная записка
ОРГ2-02857;ОРГ2;1;10;0.78726968755525;Высшее образование - специалитет, магистратура;Машины и механизмы лесной и деревообрабатывающей промышленности;ОРГ2-09100;1;null;null;4;2.1538333046094;0.527744444444444;null;null;4;1.31290183327936;1;1.23040742520831;Входящий, Приказ
ОРГ1-02653;ОРГ1;2;7;0.457321492515122;Высшее образование;Промышленное и гражданское строительство;не указано;1;null;null;2;1.8737422596052;0.686634166666666;7;0.310797549035579;1;0.953430692366368;8;0.991771659272444;Приказ
ОРГ1-02842;ОРГ1;0;7;0.520330886454231;Высшее образование, Высшее образование - специалитет, магистратура;экономическая теория, БИЗНЕС-ИНФОРМАТИКА;ОРГ1-01138;2;1;0.126986425466634;2;2.63364326948772;2.80282722222222;null;null;4;1.18913156354393;1;0.736379625161564;Приказ, Служебная записка
ОРГ2-00060;ОРГ2;0;8;1.72841541977994;Высшее образование - бакалавриат;Технология и предпринимательство;не указано;1;null;null;7;2.29389016034386;0.356620555555556;null;null;3;1.53718622353244;8;1.59972075655163;Служебная записка, Файл
ОРГ1-02557;ОРГ1;2;7;1.19513693817038;Высшее образование - специалитет, магистратура;Землеустройство и кадастры;не указано;1;1;0.177102880259332;7;0.826837574523735;0.0664991666666667;null;null;3;0.670858497970234;3;1.85787761188541;Распоряжение, Служебная записка
ОРГ2-02345;ОРГ2;1;null;null;Среднее профессиональное образование;Прикладная геодезия;ОРГ2-09100;1;null;null;7;0.923863229111563;1.13891805555556;null;null;2;0.9713670067179;1;2.1728526780571;null
ОРГ1-02833;ОРГ1;2;1;1.17742373993337;Высшее образование;Государственное и муниципальное управление;ОРГ1-01773;1;1;0.362048515650687;7;0.711001844844593;0.667106666666667;null;null;1;0.547752069783336;5;0.672355551164328;Приказ, Служебная записка
ОРГ1-02932;ОРГ1;2;10;0.82333808769008;null;null;null;null;8;1.50462073043774;3;0.987409314579599;1.27588638888889;null;null;1;0.632985175251038;8;1.50328415509907;Распоряжение, Служебная записка
ОРГ1-02116;ОРГ1;2;3;0.726238897762578;Высшее образование;Проектирование, сооружение и эксплуатация г/н проводов и г/н хранилищ;ОРГ1-02116;1;8;1.33316554728154;7;0.597102164639208;0.104550833333333;7;0.523948745462385;1;0.348405766848864;8;0.442869915142874;Служебная записка, Файл
ОРГ1-01058;ОРГ1;0;2;0.810560765682103;Высшее образование, Высшее образование - бакалавриат, Среднее профессиональное образование;Строительство, Строительство и эксплуатация зданий и сооружений;не указано;3;1;0.584334954752423;7;0.43156457938177;0.292257777777778;1;0.187033103810999;2;0.873502064367167;3;1.10149989117832;Приказ, Служебная записка
ОРГ1-01805;ОРГ1;2;8;3.04471805842873;Высшее образование - специалитет, магистратура, Повышение квалификации;Техносферная безопасность, не указано;не указано;3;1;0.722901482384045;2;0.753815811367352;1.32754527777778;1;0.398679486858364;4;0.901905364373116;1;1.61454403594164;Служебная записка, Файл
ОРГ1-02719;ОРГ1;0;1;0.297793490821533;null;null;null;null;8;0.919543758074839;7;0.657199138920631;0.123198055555556;8;0.976150757239332;1;0.613477533392976;8;0.728689006117576;Служебная записка, Файл
ОРГ1-00846;ОРГ1;1;4;0.839980994654175;Высшее образование, Среднее профессиональное образование;Маркетинг, Коммерция (по отраслям);ОРГ1-00672;2;null;null;null;null;null;null;null;null;null;null;null;Распоряжение, Файл
ОРГ1-00296;ОРГ1;2;1;0.813676061614254;Высшее образование;Авиационные приборы и измерительно вычислительные комплексы;ОРГ1-01974;1;8;1.77231776300909;7;0.733726547963213;0.199573888888889;7;0.261375217364254;1;1.2196550714891;8;1.06719504319272;Служебная записка, Файл
ОРГ1-02511;ОРГ1;3;2;1.28560799257823;Высшее образование, Повышение квалификации;Промышленное и гражданское строительство, не указано;ОРГ1-02511;2;4;1.62429934545955;2;3.62382970031929;2.17508444444444;2;2.58528098269009;8;0.798982562693783;5;1.69001113179466;Служебная записка, Файл
ОРГ1-00999;ОРГ1;2;7;0.340891613782841;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура;Управление в технических системах;не указано;2;null;null;7;0.492125604638627;0.952980277777778;8;0.462988413946781;1;0.280375734557713;8;0.772728203678093;Приказ, Служебная записка
ОРГ1-01432;ОРГ1;0;10;0.92928572014141;null;null;null;null;1;0.430117425298368;7;0.746351931763318;0.07755;1;0.411199357313052;1;1.05317594523238;3;1.63249716750575;Служебная записка, Файл
ОРГ2-00746;ОРГ2;0;1;1.29068175674886;Высшее образование;Промышленное и гражданское строительство;ОРГ2-00125;1;null;null;1;1.27912430017319;4.74230277777778;null;null;3;1.37244340644069;2;2.08806741791941;Приказ, Служебная записка
ОРГ1-02155;ОРГ1;2;1;0.895721402670971;Повышение квалификации, Среднее профессиональное образование;не указано, Машинист крана (крановщик);не указано;2;5;3.46661062396045;4;1.22165942157441;1.54627916666667;null;null;4;0.943786519395631;4;1.12469713713121;Служебная записка, Файл
ОРГ1-01446;ОРГ1;2;4;1.94421372795998;null;null;null;null;8;1.30921683415119;3;0.579007365956985;0.0659130555555556;null;null;3;0.626409278948562;2;1.98729404552409;Распоряжение, Служебная записка
ОРГ1-00460;ОРГ1;0;3;0.428323116156016;Высшее образование;Машины и аппараты химических производств, Технологические машины и оборудование;ОРГ1-00598;2;1;0.27753311321052;2;1.77174401879332;0.382719722222222;null;null;2;0.69034658310182;1;0.996297604950233;Служебная записка, Файл
ОРГ1-00438;ОРГ1;1;null;null;null;null;null;null;null;null;null;null;null;1;0.786768639063369;1;0.666252908940872;8;1.04372610948567;null
ОРГ1-00947;ОРГ1;0;4;0.944720391102336;Высшее образование;Промышленное и гражданское строительство;ОРГ1-00483;1;1;0.220243791054945;8;2.69859891170694;0.883109444444444;1;0.395434854371932;1;0.811471795779702;3;0.316513340439455;Служебная записка, Файл
ОРГ2-05220;ОРГ2;0;null;null;Среднее (полное) общее образование;не указано;не указано;1;null;null;4;1.00497891826459;0.801856666666667;null;null;4;0.961364874827667;1;1.43924870508934;null
ОРГ1-02495;ОРГ1;0;1;1.25029566483211;Высшее образование, Высшее образование - специалитет, магистратура;Строительство;ОРГ1-00483;2;1;0.429835548249835;7;0.596522786607964;0.345340833333333;1;0.121268053959905;6;1.37326012672916;8;1.49456600552708;Служебная записка, Файл
ОРГ1-01970;ОРГ1;2;8;2.48409250910331;Высшее образование;Менеджмент организации;не указано;1;1;0.541654769015486;7;2.19093255925977;1.37127222222222;8;0.680360715317798;6;1.96436673786786;3;1.57196044579287;Служебная записка, Файл
ОРГ1-00747;ОРГ1;2;1;1.06979688868346;Высшее образование, Повышение квалификации;Промышленное и гражданское строительство, не указано;ОРГ1-00747;3;8;1.1662281876426;7;0.750925941520157;1.43484944444444;1;0.458364222325805;1;0.547824504555689;8;1.00650819132005;Служебная записка, Файл
ОРГ1-02895;ОРГ1;2;7;0.998370038345799;Высшее образование;экономика и управление аграрным производством;ОРГ1-02802;1;1;1.4438751193976;8;2.01129653779377;2.03052722222222;null;null;4;1.0531806842319;1;0.651679857844469;Приказ, Служебная записка
ОРГ1-02634;ОРГ1;2;1;1.0818966458223;Высшее образование, Среднее профессиональное образование;Автоматизация технологических процессов и производств, Вычислительные машины, комплексы, системы и сети;не указано;2;2;0.883556430510657;6;1.35974861145412;0.820136388888889;null;null;2;1.06551614023445;4;1.80603232144543;Распоряжение, Служебная записка
ОРГ1-00573;ОРГ1;2;4;1.56965552120721;Высшее образование, Повышение квалификации;Автоматизация технологических процессов и производств;не указано;2;1;0.2206734773023;7;0.471667018983212;0.519207777777778;6;0.157066604438571;3;0.671255750351488;8;1.17209021887514;Служебная записка, Файл
ОРГ1-02615;ОРГ1;2;2;0.699557517935976;Высшее образование;Юриспруденция;ОРГ1-01328;1;1;0.817986900375975;7;1.15219443094878;2.14533361111111;1;0.0652948668046509;1;0.536286099971855;8;0.888210852957409;Служебная записка, Файл
ОРГ1-00388;ОРГ1;2;1;0.531168106728035;Среднее (полное) общее образование;не указано;ОРГ1-00915;1;1;0.446603117783903;7;0.565429189353585;1.01224694444444;null;null;1;0.287517776422283;5;0.853536094407462;Служебная записка, Файл
ОРГ1-01780;ОРГ1;0;1;0.491137007872479;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура;Химическая технология;не указано;2;1;0.356644385694169;1;1.27083559809731;3.92432;5;0.557238510924016;3;0.983607641183667;8;0.354983136214227;Приказ, Распоряжение
ОРГ1-01397;ОРГ1;0;null;null;null;null;null;null;null;null;null;null;null;2;1.53812101050878;2;0.526593275291964;8;1.57909818908781;null
ОРГ1-00977;ОРГ1;0;1;1.09336153645669;Высшее образование, Высшее образование - бакалавриат, Повышение квалификации;не указано, Сметное дело;ОРГ1-00092;4;1;0.263350478080108;7;0.597483348313681;1.37034277777778;1;0.39431911552791;6;0.81429783532176;1;1.52580182373878;Распоряжение, Служебная записка
ОРГ1-00981;ОРГ1;2;1;0.560259429161918;Высшее образование;Химическая технология органических веществ;не указано;1;1;0.542258917664371;7;1.03059039355009;0.964221111111111;8;0.242257149854707;2;0.896487306214407;1;1.35884341084654;Приказ, Служебная записка
ОРГ1-01510;ОРГ1;1;1;1.38283932841662;Высшее образование;Машины и аппараты химических производств и предприятий строительных материалов;не указано;1;8;1.01349643673283;7;0.693334661979827;0.141941666666667;1;0.176415355372981;3;0.852700239360886;3;0.924985981267905;Распоряжение, Служебная записка
ОРГ1-00289;ОРГ1;0;1;0.717917751774174;Высшее образование, Переподготовка, Среднее профессиональное образование;не указано, Переработка нефти и газа;ОРГ1-00044;4;1;0.157936093888439;7;0.615848343861711;0.154847222222222;8;0.502241712692051;2;1.31474225701501;3;1.34885237218832;Служебная записка, Файл
ОРГ1-02810;ОРГ1;2;null;null;Высшее образование;Проектирование, сооружение и эксплуатация г/н проводов и г/н хранилищ;не указано;1;4;1.64977917707496;7;1.72527054261669;0.8065825;null;null;3;0.50243405151059;2;1.20847179368404;null
ОРГ2-06138;ОРГ2;1;null;null;Высшее образование;Зоотехния;не указано;1;null;null;4;1.51034678177432;0.0192519444444444;null;null;null;null;null;null;null
ОРГ2-02978;ОРГ2;2;1;0.732653803222034;Высшее образование;Механизация сельского хозяйства;не указано;1;null;null;7;1.43008824746867;0.191865;null;null;4;1.1401101907838;1;0.99022693995556;Распоряжение, Файл
ОРГ1-00655;ОРГ1;2;8;3.82572439239173;Высшее образование, Повышение квалификации;Специалист книжного дела, Руководство кадровой службой. Кадровое делопроизводство и трудовое законодательство.;ОРГ1-00655;2;8;0.854168916394713;2;2.9799027245994;1.59574944444444;7;0.86911744269205;5;2.1943953946305;7;2.15183712493095;Служебная записка, Файл
ОРГ1-01709;ОРГ1;2;1;1.44037711497292;Высшее образование, Повышение квалификации;Промышленное и гражданское строительство, Строительство, реконструкция и капитальный ремонт особо опасных, технически сложных объектов;не указано;2;1;0.465014256216763;3;0.629185472584327;0;null;null;8;0.587135885717763;2;1.19071625675878;Служебная записка, Файл
ОРГ2-05818;ОРГ2;0;null;null;Высшее образование;Антикризисное управление;не указано;1;null;null;4;1.35673294307489;0.0874852777777778;null;null;4;1.57205840153337;1;1.79148378220289;null
ОРГ1-01950;ОРГ1;2;1;0.869697099227332;Высшее образование;Автоматизация технологических процессов и производств;не указано;1;1;0.223701635905626;7;0.75454581504839;0;7;0.423678233270165;1;0.546872194633051;8;0.602002388328993;Приказ, Служебная записка
ОРГ1-02703;ОРГ1;1;1;0.209720942043463;Высшее образование;Финансы и кредит;ОРГ1-02703;1;8;1.19468479001714;3;0.710697554275261;0;2;2.2272188467077;8;0.835105979249069;6;2.76461296850036;Служебная записка, Файл
ОРГ1-00464;ОРГ1;1;2;1.15184981117428;Высшее образование;Юриспруденция;не указано;1;8;1.27099314565195;1;1.19571730416686;2.85314555555556;1;0.120240050801461;3;1.13705651845803;3;1.22359331336764;Служебная записка, Файл
ОРГ2-00592;ОРГ2;2;null;null;Начальное профессиональное образование;не указано;ОРГ2-09100;1;null;null;2;1.74811549424183;0.301291944444444;null;null;null;null;null;null;null
ОРГ2-05141;ОРГ2;0;7;0.986545920481488;Высшее образование;Моделирование и исследование операций в организационно-технических системах;ОРГ2-09100;1;null;null;3;0.61998613017731;0.132172222222222;null;null;8;0.761133573988604;2;1.35973518512566;Приказ, Служебная записка
ОРГ1-01284;ОРГ1;2;null;null;null;null;null;null;null;null;null;null;null;null;null;3;0.743658812081832;6;1.22131741752733;null
ОРГ2-06001;ОРГ2;0;null;null;Среднее профессиональное образование;Бухгалтерский учет, анализ и аудит;ОРГ2-02458;1;null;null;7;0.372710223094475;0.477456388888889;null;null;3;0.624442470806679;2;1.20923894115127;null
ОРГ1-02790;ОРГ1;3;1;0.370896764154101;Высшее образование;Электрические станции;ОРГ1-02790;1;8;0.992934066391011;7;0.692856965068652;1.46709527777778;null;null;1;1.03376633938035;8;1.34835210347812;Распоряжение, Служебная записка
ОРГ1-02750;ОРГ1;3;7;0.505697739733183;Высшее образование;Электрификация и автоматизация горных работ;ОРГ1-01461;1;1;0.368908375130625;7;0.776370773132193;0.0729555555555555;6;1.01635385750814;1;0.59567929136744;5;0.708906134378811;Распоряжение, Файл
ОРГ1-00466;ОРГ1;2;1;0.884299372819775;Высшее образование;Математические методы в экономике;не указано;1;8;0.565207147278017;7;0.72957083076069;0.217018611111111;1;0.171380288531144;1;0.485399106116274;3;0.908067720118427;Распоряжение, Служебная записка
ОРГ1-02007;ОРГ1;2;1;0.922342101344952;Высшее образование - бакалавриат, Повышение квалификации;"Штукатур-маляр 2 категории, Основы сметного дела в строительстве с применением программного комплекса ""ГРАНД-Смета""";ОРГ1-02742;3;null;null;3;0.593276651147009;0.892087222222222;null;null;1;0.889838145761199;3;1.3272916677801;Служебная записка, Файл
ОРГ2-07862;ОРГ2;0;null;null;null;null;null;null;null;null;3;0.737055923180719;0.0418177777777778;null;null;null;null;null;null;null
ОРГ1-01577;ОРГ1;2;7;0.457321492515122;Высшее образование;Экология и охрана окружающей среды;не указано;1;null;null;3;0.870622116189951;0;6;0.479988207087001;8;0.956685583907888;2;1.73295197173901;Приказ
ОРГ1-01218;ОРГ1;0;10;1.75301548768621;Высшее образование - бакалавриат, Среднее профессиональное образование;Машиностроение, Сварочное производство;ОРГ1-00626;2;1;0.343364454783158;2;1.64153827376381;0.837670277777778;6;0.540962921550384;3;0.976379691802082;1;1.31181799795661;Служебная записка, Файл
ОРГ1-00739;ОРГ1;2;1;0.326494532944981;Высшее образование;Городское строительство и хозяйство;ОРГ1-00566;1;2;1.47409405722421;7;0.829041201062957;1.01689;null;null;2;0.611710355903956;6;1.75156393683358;Распоряжение, Служебная записка
ОРГ1-01713;ОРГ1;2;10;1.26713346430325;Высшее образование, Повышение квалификации;Промышленное и гражданское строительство, Строительство и эксплуатация зданий и сооружений;не указано;2;2;1.99838634021348;6;2.38085123067442;2.66721916666667;null;null;4;1.12302226522923;4;1.14469135724144;Распоряжение, Файл
ОРГ1-02704;ОРГ1;0;3;0.432594779870002;Высшее образование - бакалавриат;БИЗНЕС-ИНФОРМАТИКА;ОРГ1-01150;1;1;0.207569716050654;7;0.675615288489871;1.39184333333333;4;1.16897144459047;1;0.538364867027401;5;0.749905850930455;Распоряжение, Служебная записка
ОРГ1-02797;ОРГ1;2;10;0.612971052966417;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура;энерго - и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии, Электроэнергетика и электротехника;не указано;2;1;0.213009118822463;8;2.15292822500056;0;null;null;3;0.960506105239864;2;1.33142087079769;Служебная записка, Файл
ОРГ1-02499;ОРГ1;2;7;0.587436843981961;Высшее образование;Безопасность технологических процессов и производств;не указано;1;1;1.42841992307423;6;3.16710989092453;1.11593444444444;2;2.0666815528409;4;0.874101287578072;1;1.32500779780941;Входящий, Файл
ОРГ1-02211;ОРГ1;0;1;0.635405503719398;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура;Управление в технических системах;ОРГ1-00866;2;1;0.196162748969413;7;1.1372346508436;2.09304944444444;1;0.122052117339835;1;0.407281897492272;8;0.821163211175722;Служебная записка, Файл
ОРГ1-01682;ОРГ1;0;1;0.7494157545192;Высшее образование - бакалавриат, Повышение квалификации, Среднее профессиональное образование;ISO 9001:2015. Как подготовиться к аудиту СМК и что ожидать от аудиторов: превентивные меры,, Экономика и бухгалтерский учет (по отраслям);ОРГ1-01682;4;1;0.423920769742074;7;0.718426116892376;0.281780277777778;1;0.38166303406618;1;0.863570658041588;3;1.72088926612076;Служебная записка, Файл
ОРГ1-00404;ОРГ1;0;2;0.542555398796285;Высшее образование, Повышение квалификации;не указано, Сметное дело;ОРГ1-00092;4;8;1.23950180371435;7;0.732707265765652;0.349445277777778;1;0.361576118338432;6;0.394757197431169;7;1.1754607732341;Служебная записка, Файл
ОРГ1-00343;ОРГ1;2;2;2.6320652057901;Высшее образование, не указано;Интегрированная система менеджмента согласно стребованиям стандартов ИСО 90001:2015, ИСО 14001:2015, Руководство кадровой службой. Кадровое делопроизводство и трудовое законодательство.;ОРГ1-00343;4;4;11.2485412618891;2;3.63236867763678;0.671729444444444;7;0.0809885445557589;5;1.80946340284177;4;1.76949804679206;Служебная записка, Файл
ОРГ2-03911;ОРГ2;2;null;null;Среднее профессиональное образование;Машины и аппараты пищевых производств;ОРГ2-09100;1;null;null;3;0.608765238546014;0;null;null;null;null;null;null;null
ОРГ2-05290;ОРГ2;1;null;null;Высшее образование;Городской кадастр;ОРГ2-09100;1;null;null;3;1.99768320050574;0.112606388888889;null;null;3;1.08283421684483;1;1.26949824661558;null
ОРГ1-00870;ОРГ1;2;1;0.464115275782453;Высшее образование, Высшее образование - бакалавриат, Повышение квалификации;Электротехника, электромеханика и электротехнология, не указано;ОРГ1-00870;3;1;1.16287182175691;7;0.67170558589012;0.0745905555555555;1;1.04725076126857;1;0.487278905909023;3;0.845479875611575;Приказ, Служебная записка
ОРГ1-00632;ОРГ1;2;1;0.752907699060106;Высшее образование, Переподготовка, Повышение квалификации;Основы управления, Организация архива: современные аспекты;ОРГ1-00667;3;1;0.722074214037426;7;0.715121268507322;0.137613055555556;1;0.138594823260113;1;0.509065795105386;3;1.42518487801205;Служебная записка, Файл
ОРГ2-01255;ОРГ2;2;1;0.82318695792937;Высшее образование;Промышленное и гражданское строительство;ОРГ2-09100;1;null;null;7;1.32512884035642;0.148729722222222;null;null;3;0.66206732090445;2;1.07124303837733;Служебная записка, Файл
ОРГ1-02678;ОРГ1;2;1;0.913927844816606;null;null;null;null;1;0.492460816526744;null;null;null;3;1.70536113068262;3;0.131746206020196;2;1.16432912695332;Служебная записка, Файл
ОРГ1-02924;ОРГ1;2;null;null;Неполное высшее образование, Среднее профессиональное образование;Нефтегазовое дело, Экономика и бухгалтерский учет (по отраслям);не указано;2;null;null;3;1.70703968003848;0.451893611111111;null;null;2;1.19168137802266;7;1.5427972269613;null
ОРГ2-01419;ОРГ2;0;null;null;null;null;null;null;1;0.49481651046664;null;null;null;null;null;null;null;null;null;null
ОРГ1-00561;ОРГ1;2;2;0.463714816670947;Высшее образование, не указано;экономика и управление на предприятии, Интегрированная система менеджмента согласно стребованиям стандартов ИСО 90001:2015, ИСО 14001:2015;не указано;2;1;1.0223723305779;1;1.87124617194713;2.57367916666667;8;1.40464512209814;5;0.681279326787467;8;0.747204942695775;Распоряжение, Служебная записка
ОРГ1-00081;ОРГ1;2;4;0.615871870591482;Высшее образование;Автоматизация технологических процессов и производств (в машиностроении);ОРГ1-00148;1;null;null;null;null;null;null;null;null;null;null;null;Распоряжение, Файл
ОРГ1-02600;ОРГ1;2;7;0.912503701209976;Высшее образование;Промышленная электроника;не указано;1;1;1.52232782344117;6;1.89631990054412;1.50288;null;null;4;1.42370837253926;4;1.22827945723744;Распоряжение, Служебная записка
ОРГ1-02162;ОРГ1;2;1;0.92545314787241;Высшее образование, Повышение квалификации;Государственное и муниципальное управление, не указано;не указано;2;1;0.767641393542766;7;0.31876435169923;0.6627175;1;0.419481634328594;1;0.502135698076224;3;1.91385055875679;Служебная записка, Файл
ОРГ1-00498;ОРГ1;0;2;0.894715371883421;Высшее образование, Повышение квалификации;Основные процессы химических производств и химическая кибернетика, не указано;ОРГ1-00044;2;1;0.228835616135023;7;0.710648330706727;0.756145277777778;8;0.337770713147642;2;0.675201773668195;3;1.87184678898179;Служебная записка, Файл
ОРГ1-02159;ОРГ1;0;2;0.538463683237913;Высшее образование;Бухгалтерский учет, анализ и аудит;ОРГ1-01391;1;8;1.24027052376766;2;2.10033396896237;0.610668055555556;1;0.284486833468675;4;1.95082016620985;1;1.34243705993197;Распоряжение, Служебная записка
ОРГ1-02865;ОРГ1;2;7;0.457120311024478;Высшее образование - бакалавриат;Техносферная безопасность;не указано;1;null;null;7;0.42824845111364;0.488687777777778;null;null;2;0.861615918363686;3;1.31796615607752;Приказ, Служебная записка
